        72000.000000            0.250994        -9525.041016
        72222.000000            0.316906       -11801.608398
        72444.000000            0.363147       -13592.769531
        72666.000000            0.529975       -19941.609375
        72888.000000            0.371176       -14560.555664
        73110.000000            0.432125       -17045.771484
        73332.000000            0.584029       -23163.085938
        73554.000000            0.561865       -22485.964844
        73776.000000            0.196010        -7846.163086
        73998.000000            0.066885        -2690.601318
        74220.000000            0.118913        -4204.070801
        74442.000000            0.111507        -3778.322021
        74664.000000            0.186153        -6346.834473
        74886.000000            0.029251        -1003.665588
        75108.000000           -0.016890          626.343323
        75330.000000            0.430683       -14333.501953
        75552.000000            0.354827       -11018.866211
        75774.000000            0.456299       -14328.404297
        75996.000000            0.116756        -4385.936523
        76218.000000           -0.269838        10263.651367
        76440.000000           -0.309517         4582.592773
        76662.000000           -5.571302         7063.533203
        76884.000000           -0.604513        -3309.977783
        77106.000000           -0.110946        -4070.142334
        77328.000000           -0.025820        -1840.757324
        77550.000000           -0.029334        -3718.585938
        77772.000000            0.010873         2001.707153
        77994.000000            0.033942         8761.740234
        78216.000000            0.085640        28475.328125
        78438.000000            0.104600        41585.093750
        78660.000000            0.064122        30917.304688
        78882.000000            0.092272        56586.183594
        79104.000000            0.080895        61448.816406
        79326.000000            0.081126        76905.234375
        79548.000000            0.076958        86521.750000
        79770.000000            0.076757        98332.898438
        79992.000000            0.081211       112699.437500
        80214.000000            0.079480       114041.679688
        80436.000000            0.084374       122667.320312
        80658.000000            0.079019       120583.000000
        80880.000000            0.073420       123328.148438
        81102.000000            0.073918       130148.250000
        81324.000000            0.074797       135411.015625
        81546.000000            0.078326       144064.953125
        81768.000000            0.078979       153075.578125
        81990.000000            0.062388       133465.296875
        82212.000000            0.060865       130497.281250
        82434.000000            0.062403       131008.218750
        82656.000000            0.069232       145476.312500
        82878.000000            0.064015       131256.234375
        83100.000000            0.062517       124345.546875
        83322.000000            0.074787       148262.828125
        83544.000000            0.072624       137104.359375
        83766.000000            0.074638       140972.203125
        83988.000000            0.075377       137871.375000
        84210.000000            0.071250       125651.710938
        84432.000000            0.064527       107798.125000
        84654.000000            0.068514       114006.554688
        84876.000000            0.064729        98624.843750
        85098.000000            0.082910       126520.296875
