            97046.867188                0.055719                0.001604            77195.078125
            97265.281250                0.051553                0.001489            73403.937500
            97483.695312                0.054176                0.001559            78343.328125
            97702.109375                0.055519                0.001595            80901.015625
            97920.523438                0.053302                0.001533            79322.148438
            98138.937500                0.053407                0.001531            83520.601562
            98357.351562                0.055089                0.001576            86637.890625
            98575.765625                0.056288                0.001608            88398.851562
            98794.179688                0.057352                0.001633            93853.218750
            99012.593750                0.054323                0.001552            88333.453125
            99231.007812                0.058086                0.001649            98218.843750
            99449.421875                0.058636                0.001664            97494.562500
            99667.835938                0.052776                0.001502            91801.101562
            99886.250000                0.054168                0.001540            93001.851562
           100104.664062                0.060241                0.001697           108145.718750
           100323.078125                0.068313                0.001913           119928.250000
           100541.492188                0.065035                0.001824           115431.968750
           100759.914062                0.059776                0.001683           105824.492188
           100978.328125                0.068424                0.001911           122489.976562
           101196.742188                0.070347                0.001964           123958.390625
           101415.156250                0.067768                0.001895           121576.078125
           101633.570312                0.057611                0.001627           102272.304688
           101851.984375                0.072131                0.002018           124515.109375
           102070.398438                0.065788                0.001849           113843.085938
           102288.812500                0.067244                0.001890           115126.789062
           102507.226562                0.069599                0.001957           116272.750000
           102725.640625                0.070020                0.001967           116642.875000
           102944.054688                0.068413                0.001923           114309.218750
           103162.468750                0.082029                0.002289           131378.921875
           103380.882812                0.076931                0.002156           120175.421875
           103599.296875                0.083719                0.002336           130042.335938
           103817.710938                0.080929                0.002262           124538.773438
           104036.125000                0.068775                0.001936           107686.562500
           104254.539062                0.068425                0.001931           104314.343750
           104472.953125                0.080242                0.002243           127009.859375
           104691.367188                0.085195                0.002376           130845.898438
           104909.789062                0.097036                0.002683           151832.656250
           105128.203125                0.091797                0.002545           144159.484375
           105346.617188                0.096351                0.002665           153382.578125
           105565.031250                0.093253                0.002584           149016.828125
           105783.445312                0.094607                0.002622           150535.125000
           106001.859375                0.077235                0.002163           122984.570312
           106220.273438                0.088976                0.002479           138396.062500
           106438.687500                0.087053                0.002432           132632.750000
           106657.101562                0.085309                0.002384           129380.695312
           106875.515625                0.082390                0.002306           124285.804688
           107093.929688                0.090981                0.002534           137740.296875
           107312.343750                0.101875                0.002826           151579.031250
           107530.757812                0.098843                0.002749           142893.718750
           107749.171875                0.091259                0.002547           131530.609375
           107967.585938                0.088953                0.002488           126133.640625
           108186.000000                0.086548                0.002426           121607.320312
           108404.414062                0.089897                0.002519           124384.039062
           108622.828125                0.081460                0.002297           112356.671875
           108841.242188                0.101209                0.002827           139481.468750
           109059.664062                0.093027                0.002614           127612.445312
           109278.078125                0.099137                0.002787           130043.000000
           109496.492188                0.086046                0.002442           111337.835938
           109714.906250                0.091671                0.002593           121071.203125
           109933.320312                0.094908                0.002674           129241.296875
           110151.734375                0.107008                0.002993           146260.671875
           110370.148438                0.100550                0.002818           137342.406250
           110588.562500                0.118266                0.003294           155217.843750
           110806.976562                0.106376                0.002979           136442.625000
           111025.390625                0.112925                0.003150           145389.937500
           111243.804688                0.116854                0.003250           151166.406250
           111462.218750                0.132498                0.003662           172138.890625
           111680.632812                0.140674                0.003876           181460.953125
           111899.046875                0.156017                0.004281           201699.109375
           112117.460938                0.156896                0.004304           203686.375000
           112335.875000                0.164445                0.004502           213422.984375
           112554.289062                0.156812                0.004301           203275.968750
           112772.703125                0.157614                0.004331           202945.000000
           112991.117188                0.148907                0.004105           194334.390625
           113209.539062                0.151538                0.004180           193392.953125
           113427.953125                0.137913                0.003820           174637.703125
           113646.367188                0.141108                0.003900           177421.281250
           113864.781250                0.133189                0.003681           168135.375000
           114083.195312                0.145051                0.003981           186344.906250
           114301.609375                0.146953                0.004016           195267.250000
           114520.023438                0.131874                0.003611           181649.718750
           114738.437500                0.123057                0.003380           172279.093750
           114956.851562                0.118382                0.003252           174009.421875
           115175.265625                0.113405                0.003123           167292.453125
           115393.679688                0.130462                0.003582           184691.484375
           115612.093750                0.131501                0.003618           182512.593750
           115830.507812                0.122074                0.003377           167227.453125
           116048.921875                0.123321                0.003417           169584.718750
           116267.335938                0.130636                0.003618           180305.796875
           116485.750000                0.119899                0.003352           157491.250000
           116704.164062                0.130252                0.003640           169863.796875
           116922.578125                0.123228                0.003455           163077.484375
           117140.992188                0.123751                0.003479           159510.687500
           117359.414062                0.136221                0.003813           173277.687500
           117577.828125                0.147937                0.004123           185536.328125
           117796.242188                0.155230                0.004321           185345.750000
           118014.656250                0.139619                0.003897           166037.375000
           118233.070312                0.129593                0.003639           142675.062500
           118451.484375                0.144458                0.004031           159369.890625
           118669.898438                0.145238                0.004046           161031.906250
           118888.312500                0.141089                0.003930           156717.281250
           119106.726562                0.134972                0.003775           146261.015625
           119325.140625                0.139236                0.003896           148820.187500
           119543.554688                0.128306                0.003609           136415.953125
           119761.968750                0.152037                0.004245           162198.796875
           119980.382812                0.154926                0.004325           165939.937500
           120198.796875                0.148484                0.004157           159597.406250
           120417.210938                0.140783                0.003953           151543.921875
           120635.625000                0.145685                0.004082           156484.812500
           120854.039062                0.138586                0.003889           149187.578125
           121072.453125                0.149612                0.004181           161619.359375
           121290.867188                0.165887                0.004605           187281.906250
           121509.289062                0.153699                0.004279           178609.843750
           121727.703125                0.148911                0.004162           173642.640625
           121946.117188                0.156413                0.004383           178891.250000
           122164.531250                0.158731                0.004448           180072.531250
           122382.945312                0.153486                0.004308           170886.984375
           122601.359375                0.160960                0.004517           171597.218750
           122819.773438                0.168428                0.004717           180177.515625
           123038.187500                0.175223                0.004906           182897.328125
           123256.601562                0.183762                0.005135           191298.859375
           123475.015625                0.166921                0.004701           162266.921875
           123693.429688                0.144518                0.004108           135251.578125
           123911.843750                0.172436                0.004874           155670.812500
           124130.257812                0.176153                0.004979           155171.609375
           124348.671875                0.168465                0.004769           148250.375000
           124567.085938                0.176532                0.004983           155890.312500
           124785.500000                0.188219                0.005272           180543.187500
           125003.914062                0.165774                0.004665           159572.656250
           125222.328125                0.171848                0.004844           152580.515625
           125440.750000                0.178700                0.005022           159206.640625
           125659.164062                0.177079                0.004965           162747.625000
           125877.578125                0.175087                0.004896           167428.578125
           126095.992188                0.179557                0.005015           172283.203125
           126314.406250                0.179584                0.005028           166661.375000
           126532.820312                0.183256                0.005129           170242.406250
           126751.234375                0.183981                0.005164           163495.546875
           126969.648438                0.188664                0.005309           160960.875000
           127188.062500                0.199739                0.005625           170978.328125
           127406.476562                0.216732                0.006102           186152.703125
           127624.890625                0.214477                0.006067           181399.718750
           127843.304688                0.244284                0.006953           176302.593750
           128061.718750                0.275903                0.007910           175013.046875
           128280.132812                0.376049                0.010832           193102.703125
           128498.546875                0.425357                0.012462           163003.203125
           128716.960938                0.445775                0.013321           130695.218750
           128935.375000                0.372566                0.011450            88860.101562
           129153.789062                0.327772                0.010377            60918.753906
           129372.203125                0.325331                0.010881            34663.273438
           129590.625000                1.040492                0.037880            23983.968750
           129809.039062                0.708156                0.030326             7832.577637
           130027.453125                0.282076                0.013960             3130.214844
           130245.867188                0.414347                0.019239             4613.159180
           130464.281250               -0.267235              999.000000            13140.234375
           130682.695312                0.002193              999.000000             -208.317322
           130901.109375               -0.047011              999.000000             4596.418945
           131119.515625                0.134990              999.000000           -17328.136719
           131337.937500                0.084051              999.000000           -14066.572266
           131556.343750                0.060728              999.000000           -10744.700195
           131774.765625                0.041686              999.000000            -7748.173828
           131993.187500                0.025710              999.000000            -5009.596191
           132211.593750                0.012129              999.000000            -2472.855713
           132430.015625                0.000455              999.000000              -97.017403
           132648.421875               -0.009670              999.000000             2148.486572
           132866.843750               -0.018525              999.000000             4286.942871
           133085.250000               -0.026328              999.000000             6336.400879
           133303.671875               -0.033244              999.000000             8311.070312
           133522.078125               -0.039407              999.000000            10222.285156
           133740.500000               -0.044924              999.000000            12079.205078
           133958.906250               -0.049893              999.000000            13889.298828
           134177.328125               -0.054383              999.000000            15658.734375
           134395.734375               -0.058451              999.000000            17392.642578
           134614.156250               -0.062147              999.000000            19095.314453
           134832.562500               -0.065516              999.000000            20770.384766
           135050.984375               -0.068606              999.000000            22420.949219
           135269.390625               -0.071435              999.000000            24049.648438
           135487.812500               -0.074030              999.000000            25658.765625
           135706.218750               -0.076415              999.000000            27250.263672
           135924.640625               -0.078619              999.000000            28825.867188
           136143.062500               -0.080655              999.000000            30387.074219
           136361.468750               -0.082534              999.000000            31935.201172
           136579.890625               -0.084269              999.000000            33471.410156
           136798.296875               -0.085877              999.000000            34996.730469
           137016.718750               -0.087384              999.000000            36512.070312
           137235.125000               -0.088781              999.000000            38018.246094
           137453.546875               -0.090075              999.000000            39515.988281
           137671.953125               -0.091274              999.000000            41005.941406
           137890.375000               -0.092399              999.000000            42488.699219
           138108.781250               -0.093448              999.000000            43964.785156
           138327.203125               -0.094421              999.000000            45434.683594
           138545.609375               -0.095323              999.000000            46898.832031
           138764.031250               -0.096162              999.000000            48357.609375
           138982.437500               -0.096953              999.000000            49811.390625
           139200.859375               -0.097685              999.000000            51260.500000
           139419.265625               -0.098363              999.000000            52705.222656
           139637.687500               -0.098988              999.000000            54145.855469
           139856.093750               -0.099584              999.000000            55582.644531
           140074.515625               -0.100142              999.000000            57015.804688
           140292.937500               -0.100657              999.000000            58445.570312
           140511.343750               -0.101131              999.000000            59872.125000
