        72000.000000          999.000000
        72222.000000          999.000000
        72444.000000          999.000000
        72666.000000          999.000000
        72888.000000          999.000000
        73110.000000          999.000000
        73332.000000          999.000000
        73554.000000          999.000000
        73776.000000          999.000000
        73998.000000          999.000000
        74220.000000          999.000000
        74442.000000          999.000000
        74664.000000          999.000000
        74886.000000          999.000000
        75108.000000          999.000000
        75330.000000          999.000000
        75552.000000          999.000000
        75774.000000          999.000000
        75996.000000          999.000000
        76218.000000          999.000000
        76440.000000          999.000000
        76662.000000          999.000000
        76884.000000          999.000000
        77106.000000          999.000000
        77328.000000          999.000000
        77550.000000          999.000000
        77772.000000            0.000554
        77994.000000            0.001308
        78216.000000            0.002826
        78438.000000            0.003301
        78660.000000            0.002065
        78882.000000            0.002852
        79104.000000            0.002517
        79326.000000            0.002500
        79548.000000            0.002362
        79770.000000            0.002329
        79992.000000            0.002436
        80214.000000            0.002371
        80436.000000            0.002497
        80658.000000            0.002332
        80880.000000            0.002154
        81102.000000            0.002150
        81324.000000            0.002165
        81546.000000            0.002259
        81768.000000            0.002287
        81990.000000            0.001833
        82212.000000            0.001793
        82434.000000            0.001841
        82656.000000            0.002071
        82878.000000            0.001948
        83100.000000            0.001896
        83322.000000            0.002225
        83544.000000            0.002129
        83766.000000            0.002144
        83988.000000            0.002127
        84210.000000            0.001981
        84432.000000            0.001804
        84654.000000            0.001908
        84876.000000            0.001818
        85098.000000            0.002298
        85320.000000            0.002149
        85542.000000            0.001955
        85764.000000            0.001831
        85986.000000            0.001873
        86208.000000            0.001842
        86430.000000            0.001909
        86652.000000            0.001851
        86874.000000            0.001861
        87096.000000            0.001871
        87318.000000            0.001891
        87540.000000            0.002012
        87762.000000            0.001973
        87984.000000            0.001838
        88206.000000            0.001784
        88428.000000            0.001684
        88650.000000            0.001761
        88872.000000            0.001526
        89094.000000            0.001622
        89316.000000            0.001492
        89538.000000            0.002055
        89760.000000            0.001691
        89982.000000            0.001515
        90204.000000            0.001408
        90426.000000            0.001497
        90648.000000            0.001334
        90870.000000            0.001343
        91092.000000            0.001513
        91314.000000            0.001484
        91536.000000            0.001422
        91758.000000            0.001315
        91980.000000            0.001338
        92202.000000            0.001596
        92424.000000            0.001437
        92646.000000            0.001272
        92868.000000            0.001179
        93090.000000            0.001386
        93312.000000            0.001190
        93534.000000            0.001398
        93756.000000            0.001482
        93978.000000            0.001707
        94200.000000            0.001447
        94422.000000            0.001046
        94644.000000            0.001157
        94866.000000            0.001365
        95088.000000            0.001197
        95310.000000            0.000937
        95532.000000            0.001174
        95754.000000            0.001351
        95976.000000            0.001395
        96198.000000            0.001468
        96420.000000            0.001577
        96642.000000            0.002008
        96864.000000            0.001721
        97086.000000            0.001133
        97308.000000            0.001284
        97530.000000            0.001434
        97752.000000            0.001368
        97974.000000            0.001387
        98196.000000            0.001744
        98418.000000            0.001794
        98640.000000            0.001604
        98862.000000            0.001489
        99084.000000            0.001559
        99306.000000            0.001595
        99528.000000            0.001533
        99750.000000            0.001531
        99972.000000            0.001576
       100194.000000            0.001608
       100416.000000            0.001633
       100638.000000            0.001552
       100860.000000            0.001649
       101082.000000            0.001664
       101304.000000            0.001502
       101526.000000            0.001540
       101748.000000            0.001697
       101970.000000            0.001913
       102192.000000            0.001824
       102414.000000            0.001683
       102636.000000            0.001911
       102858.000000            0.001964
       103080.000000            0.001895
       103302.000000            0.001627
       103524.000000            0.002018
       103746.000000            0.001849
       103968.000000            0.001890
       104190.000000            0.001957
       104412.000000            0.001967
       104634.000000            0.001923
       104856.000000            0.002289
       105078.000000            0.002156
       105300.000000            0.002336
       105522.000000            0.002262
       105744.000000            0.001936
       105966.000000            0.001931
       106188.000000            0.002243
       106410.000000            0.002376
       106632.000000            0.002683
       106854.000000            0.002545
       107076.000000            0.002665
       107298.000000            0.002584
       107520.000000            0.002622
       107742.000000            0.002163
       107964.000000            0.002479
       108186.000000            0.002432
       108408.000000            0.002384
       108630.000000            0.002306
       108852.000000            0.002534
       109074.000000            0.002826
       109296.000000            0.002749
       109518.000000            0.002547
       109740.000000            0.002488
       109962.000000            0.002426
       110184.000000            0.002519
       110406.000000            0.002297
       110628.000000            0.002827
       110850.000000            0.002614
       111072.000000            0.002787
       111294.000000            0.002442
       111516.000000            0.002593
       111738.000000            0.002674
       111960.000000            0.002993
       112182.000000            0.002818
       112404.000000            0.003294
       112626.000000            0.002979
       112848.000000            0.003150
       113070.000000            0.003250
       113292.000000            0.003662
       113514.000000            0.003876
       113736.000000            0.004281
       113958.000000            0.004304
       114180.000000            0.004502
       114402.000000            0.004301
       114624.000000            0.004331
       114846.000000            0.004105
       115068.000000            0.004180
       115290.000000            0.003820
       115512.000000            0.003900
       115734.000000            0.003681
       115956.000000            0.003981
       116178.000000            0.004016
       116400.000000            0.003611
       116622.000000            0.003380
       116844.000000            0.003252
       117066.000000            0.003123
       117288.000000            0.003582
       117510.000000            0.003618
       117732.000000            0.003377
       117954.000000            0.003417
       118176.000000            0.003618
       118398.000000            0.003352
       118620.000000            0.003640
       118842.000000            0.003455
       119064.000000            0.003479
       119286.000000            0.003813
       119508.000000            0.004123
       119730.000000            0.004321
       119952.000000            0.003897
       120174.000000            0.003639
       120396.000000            0.004031
       120618.000000            0.004046
       120840.000000            0.003930
       121062.000000            0.003775
       121284.000000            0.003896
       121506.000000            0.003609
       121728.000000            0.004245
       121950.000000            0.004325
       122172.000000            0.004157
       122394.000000            0.003953
       122616.000000            0.004082
       122838.000000            0.003889
       123060.000000            0.004181
       123282.000000            0.004605
       123504.000000            0.004279
       123726.000000            0.004162
       123948.000000            0.004383
       124170.000000            0.004448
       124392.000000            0.004308
       124614.000000            0.004517
       124836.000000            0.004717
       125058.000000            0.004906
       125280.000000            0.005135
       125502.000000            0.004701
       125724.000000            0.004108
       125946.000000            0.004874
       126168.000000            0.004979
       126390.000000            0.004769
       126612.000000            0.004983
       126834.000000            0.005272
       127056.000000            0.004665
       127278.000000            0.004844
       127500.000000            0.005022
       127722.000000            0.004965
       127944.000000            0.004896
       128166.000000            0.005015
       128388.000000            0.005028
       128610.000000            0.005129
       128832.000000            0.005164
       129054.000000            0.005309
       129276.000000            0.005625
       129498.000000            0.006102
       129720.000000            0.006067
       129942.000000            0.006953
       130164.000000            0.007910
       130386.000000            0.010832
       130608.000000            0.012462
       130830.000000            0.013321
       131052.000000            0.011450
       131274.000000            0.010377
       131496.000000            0.010881
       131718.000000            0.037880
       131940.000000            0.030326
       132162.000000            0.013960
       132384.000000            0.019239
       132606.000000          999.000000
       132828.000000          999.000000
       133050.000000          999.000000
       133272.000000          999.000000
       133494.000000          999.000000
       133716.000000          999.000000
       133938.000000          999.000000
       134160.000000          999.000000
       134382.000000          999.000000
       134604.000000          999.000000
       134826.000000          999.000000
       135048.000000          999.000000
       135270.000000          999.000000
       135492.000000          999.000000
       135714.000000          999.000000
       135936.000000          999.000000
       136158.000000          999.000000
       136380.000000          999.000000
       136602.000000          999.000000
       136824.000000          999.000000
       137046.000000          999.000000
       137268.000000          999.000000
       137490.000000          999.000000
       137712.000000          999.000000
       137934.000000          999.000000
       138156.000000          999.000000
       138378.000000          999.000000
       138600.000000          999.000000
       138822.000000          999.000000
       139044.000000          999.000000
       139266.000000          999.000000
       139488.000000          999.000000
       139710.000000          999.000000
       139932.000000          999.000000
       140154.000000          999.000000
       140376.000000          999.000000
       140598.000000          999.000000
       140820.000000          999.000000
       141042.000000          999.000000
       141264.000000          999.000000
       141486.000000          999.000000
       141708.000000          999.000000
       141930.000000          999.000000
       142152.000000          999.000000
       142374.000000          999.000000
       142596.000000          999.000000
       142818.000000          999.000000
