2798.00  0.0  20 MgII
3727.30  0.0  20 OII
4861.33  0.0  10 Hb
4958.91  0.0  16 OIII
5006.84  0.0  30 OIII
6300.23  0.0  10 OI   NOTE - this is telluric if Z=0.0 !
6548.06  0.0  10 N1
6562.82  0.0 100 Ha
6583.57  0.0  50 N2
6716.440 0.0  10 S1
6730.815 0.0  10 S2
