4046.56  0.0  10.0 Hg
4358.34  0.0  20.0 Hg
5460.74  0.0  20.0 Hg
5577.338 0.0 100.0 OI
5889.953 0.0  50.0 NaI
6300.304 0.0  50.0 OI
6363.776 .0   20.0 OI
