2798.00 2800.0 3000.0 10.0 MgII
3727.30 3750.0 3825.0 10.0 OII
4861.33 5050.0 5120.0 10.0 Hb
5006.84 5050.0 5120.0 10.0 OIII
4958.91 5050.0 5120.0 10.0 OIII
6300.23 6400.0 6470.0 10.0 OI   NOTE - this is telluric if Z=0.0 !
6562.82 6400.0 6470.0 10.0 Ha
6583.57 6400.0 6470.0 10.0 N2
6548.06 6400.0 6470.0 10.0 N1
6717.00 6400.0 6470.0 10.0 S1
6731.30 6400.0 6470.0 10.0 S2
