2798.00 0.0  10 MgII
3727.30 0.0  10 OII
3888.646 0.0 10 He
4026.189 0.0 10 He
4349.48	0.0  20 X
4471.479 0.0 10 He
4861.33 0.0  50 Hb
5006.84 0.0  30 OIII
4958.91 0.0  16 OIII
5875.618 0.0 10 He
6300.23 0.0  10 OI   NOTE - this is telluric if Z=0.0 !
6562.82 0.0 100 Ha
6583.57 0.0  50 N2
6548.06 0.0  10 N1
6717.00 0.0  10 S1
6731.30 0.0  10 S2
