7.01	62.02
7.04	69.47
7.09	71.89
7.13	70.08
7.28	49.84
7.31	46.87
7.36	49.4
7.49	53.31
7.56	53.03
7.59	53.5
7.67	56.91
7.83	68.15
7.91	72.56
8.2	71.55
8.35	61.81
8.41	57.91
8.42	58.3
8.52	63.36
8.57	65.5
8.63	63.22
8.64	63.82
8.76	76.47
8.82	79.73
8.89	79.6
8.95	77.11
9.1	72.75
9.25	59.21
9.35	49.32
9.47	61.44
9.54	65.24
9.55	65.04
9.61	60.84
9.72	34.84
9.72	33.51
9.83	51.09
9.98	60.95
10.06	63.67
10.08	63.06
10.27	53.23
10.33	48.2
10.34	48.79
10.46	59.23
10.54	64.23
10.68	69.04
10.77	71.64
10.82	70.22
10.92	57.67
11.02	44.55
11.12	60.46
11.26	75.09
11.55	79.96
11.69	78.53
11.8	70.72
11.86	66.42
11.88	67.01
12.04	76.98
12.1	79.54
12.26	79.52
12.53	73.61
12.87	29.49
13.04	6.04
13.18	1.73
13.35	3.19
13.46	11.24
13.72	58.73
13.78	61.66
13.87	61.25
13.92	58.19
14.14	7.02
14.23	0
14.33	0
14.42	6.97
14.63	46.47
14.96	60.97
15.16	70.74
15.42	77.47
15.59	77.39
15.8	71.73
16.02	67.06
16.13	66.62
16.29	70.23
16.58	71.43
16.92	67.33
17.4	50.99
18.04	27.46
18.41	16.05
18.51	15.24
18.63	18.14
18.9	40.8
19.13	57.43
19.71	74.68
19.98	79.89
