   1.00000    1.37242E-12
   1.00010    1.37658E-12
   1.00019    1.38032E-12
   1.00029    1.38447E-12
   1.00039    1.38863E-12
   1.00049    1.38305E-12
   1.00058    1.38401E-12
   1.00068    1.38471E-12
   1.00078    1.38514E-12
   1.00088    1.38523E-12
   1.00097    1.38493E-12
   1.00107    1.38421E-12
   1.00117    1.38371E-12
   1.00126    1.38355E-12
   1.00136    1.38376E-12
   1.00146    1.38436E-12
   1.00156    1.38477E-12
   1.00165    1.38507E-12
   1.00175    1.38528E-12
   1.00185    1.38543E-12
   1.00195    1.38556E-12
   1.00204    1.38569E-12
   1.00214    1.38583E-12
   1.00224    1.38591E-12
   1.00234    1.38584E-12
   1.00244    1.38556E-12
   1.00253    1.38499E-12
   1.00263    1.38409E-12
   1.00273    1.38288E-12
   1.00283    1.38139E-12
   1.00292    1.37963E-12
   1.00302    1.37764E-12
   1.00312    1.37542E-12
   1.00322    1.37296E-12
   1.00331    1.37029E-12
   1.00341    1.36742E-12
   1.00351    1.36438E-12
   1.00361    1.36123E-12
   1.00371    1.35804E-12
   1.00380    1.35482E-12
   1.00390    1.35162E-12
   1.00400    1.34844E-12
   1.00410    1.34533E-12
   1.00420    1.34232E-12
   1.00429    1.33950E-12
   1.00439    1.33693E-12
   1.00449    1.33468E-12
   1.00459    1.33279E-12
   1.00469    1.33126E-12
   1.00478    1.33005E-12
   1.00488    1.32912E-12
   1.00498    1.32843E-12
   1.00508    1.32796E-12
   1.00518    1.32769E-12
   1.00527    1.32760E-12
   1.00537    1.32770E-12
   1.00547    1.32797E-12
   1.00557    1.32842E-12
   1.00567    1.32905E-12
   1.00577    1.32988E-12
   1.00586    1.33092E-12
   1.00596    1.33219E-12
   1.00606    1.33367E-12
   1.00616    1.33534E-12
   1.00626    1.33714E-12
   1.00636    1.33902E-12
   1.00645    1.34093E-12
   1.00655    1.34281E-12
   1.00665    1.34460E-12
   1.00675    1.34628E-12
   1.00685    1.34784E-12
   1.00695    1.34927E-12
   1.00705    1.35054E-12
   1.00714    1.35167E-12
