   1.00000    5.95673E-13
   1.00010    5.95588E-13
   1.00019    5.95512E-13
   1.00029    5.95427E-13
   1.00039    5.95343E-13
   1.00049    5.95258E-13
   1.00058    5.95182E-13
   1.00068    5.95098E-13
   1.00078    5.95013E-13
   1.00088    5.94929E-13
   1.00097    5.94853E-13
   1.00107    5.94768E-13
   1.00117    5.94684E-13
   1.00126    5.94608E-13
   1.00136    5.94523E-13
   1.00146    5.94439E-13
   1.00156    5.94355E-13
   1.00165    5.94279E-13
   1.00175    5.94195E-13
   1.00185    5.94110E-13
   1.00195    5.94026E-13
   1.00204    5.93950E-13
   1.00214    5.93866E-13
   1.00224    5.93782E-13
   1.00234    5.93698E-13
   1.00244    5.93614E-13
   1.00253    5.93538E-13
   1.00263    5.93454E-13
   1.00273    5.93370E-13
   1.00283    5.93286E-13
   1.00292    5.93210E-13
   1.00302    5.93126E-13
   1.00312    5.93042E-13
   1.00322    5.92958E-13
   1.00331    5.92883E-13
   1.00341    5.92799E-13
   1.00351    5.92715E-13
   1.00361    5.92631E-13
   1.00371    5.92547E-13
   1.00380    5.92472E-13
   1.00390    5.92388E-13
   1.00400    5.92304E-13
   1.00410    5.92220E-13
   1.00420    5.92137E-13
   1.00429    5.92061E-13
   1.00439    5.91978E-13
   1.00449    5.91894E-13
   1.00459    5.91810E-13
   1.00469    5.91727E-13
   1.00478    5.91651E-13
   1.00488    5.91568E-13
   1.00498    5.91484E-13
   1.00508    5.91401E-13
   1.00518    5.91317E-13
   1.00527    5.91242E-13
   1.00537    5.91159E-13
   1.00547    5.91075E-13
   1.00557    5.90992E-13
   1.00567    5.90908E-13
   1.00577    5.90825E-13
   1.00586    5.90750E-13
   1.00596    5.90667E-13
   1.00606    5.90583E-13
   1.00616    5.90500E-13
   1.00626    5.90416E-13
   1.00636    5.90333E-13
   1.00645    5.90258E-13
   1.00655    5.90175E-13
   1.00665    5.90092E-13
   1.00675    5.90009E-13
   1.00685    5.89926E-13
   1.00695    5.89843E-13
   1.00705    5.89759E-13
   1.00714    5.89685E-13
   1.00724    5.89602E-13
   1.00734    5.89519E-13
   1.00744    5.89436E-13
   1.00754    5.89353E-13
   1.00764    5.89270E-13
   1.00774    5.89187E-13
   1.00783    5.89112E-13
   1.00793    5.89029E-13
   1.00803    5.88946E-13
   1.00813    5.88863E-13
   1.00823    5.88780E-13
   1.00833    5.88698E-13
   1.00843    5.88615E-13
   1.00853    5.88532E-13
   1.00862    5.88458E-13
   1.00872    5.88375E-13
   1.00882    5.88292E-13
   1.00892    5.88209E-13
   1.00902    5.88127E-13
   1.00912    5.88044E-13
   1.00922    5.87961E-13
   1.00932    5.87879E-13
   1.00942    5.87796E-13
   1.00952    5.87714E-13
   1.00961    5.87639E-13
   1.00971    5.87557E-13
   1.00981    5.87474E-13
   1.00991    5.87392E-13
   1.01001    5.87309E-13
   1.01011    5.87227E-13
   1.01021    5.87145E-13
   1.01031    5.87062E-13
   1.01041    5.86980E-13
   1.01051    5.86898E-13
   1.01061    5.86815E-13
   1.01071    5.86733E-13
   1.01080    5.86659E-13
   1.01090    5.86577E-13
   1.01100    5.86494E-13
   1.01110    5.86412E-13
   1.01120    5.86330E-13
   1.01130    5.86248E-13
   1.01140    5.86166E-13
   1.01150    5.86084E-13
   1.01160    5.86001E-13
   1.01170    5.85919E-13
   1.01180    5.85837E-13
   1.01190    5.85755E-13
   1.01200    5.85673E-13
   1.01210    5.85591E-13
   1.01220    5.85509E-13
   1.01230    5.85427E-13
   1.01240    5.85345E-13
   1.01249    5.85272E-13
   1.01259    5.85190E-13
   1.01269    5.85108E-13
   1.01279    5.85026E-13
   1.01289    5.84944E-13
   1.01299    5.84862E-13
   1.01309    5.84781E-13
   1.01319    5.84699E-13
   1.01329    5.84617E-13
   1.01339    5.84535E-13
   1.01349    5.84454E-13
   1.01359    5.84372E-13
   1.01369    5.84290E-13
   1.01379    5.84209E-13
   1.01389    5.84127E-13
   1.01399    5.84046E-13
   1.01409    5.83964E-13
   1.01419    5.83882E-13
   1.01429    5.83801E-13
   1.01439    5.83719E-13
   1.01449    5.83638E-13
   1.01459    5.83556E-13
   1.01469    5.83475E-13
   1.01479    5.83394E-13
   1.01489    5.83312E-13
   1.01499    5.83231E-13
   1.01509    5.83150E-13
   1.01519    5.83068E-13
   1.01529    5.82987E-13
   1.01539    5.82906E-13
   1.01549    5.82824E-13
   1.01559    5.82743E-13
   1.01569    5.82662E-13
   1.01579    5.82581E-13
   1.01589    5.82500E-13
   1.01599    5.82418E-13
   1.01609    5.82337E-13
   1.01619    5.82256E-13
   1.01629    5.82175E-13
   1.01639    5.82094E-13
   1.01650    5.82005E-13
   1.01660    5.81924E-13
   1.01670    5.81843E-13
   1.01680    5.81762E-13
   1.01690    5.81681E-13
   1.01700    5.81600E-13
   1.01710    5.81519E-13
   1.01720    5.81438E-13
   1.01730    5.81357E-13
   1.01740    5.81276E-13
   1.01750    5.81196E-13
   1.01760    5.81115E-13
   1.01770    5.81034E-13
   1.01780    5.80953E-13
   1.01790    5.80873E-13
   1.01800    5.80792E-13
   1.01810    5.80711E-13
   1.01821    5.80622E-13
   1.01831    5.80542E-13
   1.01841    5.80461E-13
   1.01851    5.80381E-13
   1.01861    5.80300E-13
   1.01871    5.80219E-13
   1.01881    5.80139E-13
   1.01891    5.80058E-13
   1.01901    5.79978E-13
   1.01911    5.79897E-13
   1.01921    5.79817E-13
   1.01931    5.79736E-13
   1.01942    5.79648E-13
   1.01952    5.79567E-13
   1.01962    5.79487E-13
   1.01972    5.79407E-13
   1.01982    5.79327E-13
   1.01992    5.79246E-13
   1.02002    5.79166E-13
   1.02012    5.79086E-13
   1.02022    5.79005E-13
   1.02033    5.78917E-13
