# HD4128         
# units microns
# From the series of papers "Spectral Irradiance Calibration In The Infrared" by Martin Cohen
# (see for example M.Cohen et al., 1999, AJ, 117, 1864)
17.20  5.7571 0.001
17.25  5.7633 0.001
17.30  5.7697 0.001
17.35  5.7762 0.001
17.40  5.7823 0.001
17.45  5.7886 0.001
17.50  5.7944 0.001
17.55  5.8010 0.001
17.60  5.8070 0.001
17.65  5.8133 0.001
17.70  5.8191 0.001
17.75  5.8256 0.001
17.80  5.8317 0.001
17.85  5.8372 0.001
17.90  5.8436 0.001
17.95  5.8494 0.001
18.00  5.8554 0.001
18.05  5.8615 0.001
18.10  5.8678 0.001
18.15  5.8735 0.001
18.20  5.8793 0.001
18.25  5.8853 0.001
18.30  5.8915 0.001
18.35  5.8970 0.001
18.40  5.9034 0.001
18.45  5.9092 0.001
18.50  5.9144 0.001
18.55  5.9205 0.001
18.60  5.9267 0.001
18.65  5.9323 0.001
18.70  5.9380 0.001
18.75  5.9439 0.001
18.80  5.9499 0.001
18.85  5.9551 0.001
18.90  5.9614 0.001
18.95  5.9670 0.001
19.00  5.9726 0.001
19.05  5.9785 0.001
19.10  5.9844 0.001
19.15  5.9896 0.001
19.20  5.9949 0.001
19.25  6.0013 0.001
19.30  6.0069 0.001
19.35  6.0116 0.001
19.40  6.0175 0.001
19.45  6.0234 0.001
19.50  6.0286 0.001
19.55  6.0348 0.001
19.60  6.0402 0.001
19.65  6.0457 0.001
19.70  6.0513 0.001
19.75  6.0561 0.001
19.80  6.0620 0.001
19.85  6.0680 0.001
19.90  6.0731 0.001
19.95  6.0783 0.001
20.00  6.0837 0.001
20.05  6.0893 0.001
20.10  6.0947 0.001
20.15  6.1001 0.001
20.20  6.1056 0.001
20.25  6.1106 0.001
20.30  6.1159 0.001
20.35  6.1213 0.001
20.40  6.1267 0.001
20.45  6.1323 0.001
20.50  6.1375 0.001
20.55  6.1427 0.001
20.60  6.1477 0.001
20.65  6.1532 0.001
20.70  6.1583 0.001
20.75  6.1635 0.001
20.80  6.1689 0.001
20.85  6.1744 0.001
20.90  6.1793 0.001
20.95  6.1845 0.001
